day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
79,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7940841134083456,7920.000000000001,1630.853821805903,0.0,684.9586051584793,0.0232705908392139,0.01749999999978158,4.712232820838615
80,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7954241123427295,7920.000000000001,1620.2410302455828,0.0,680.5012327031448,0.0232705908392139,0.017207999999824253,4.722674092535334
81,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7967472151705303,7920.000000000001,1609.762055849401,0.0,676.1000634567483,0.0232705908392139,0.017332999999952747,4.732983709769558
82,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7980528493883696,7920.000000000001,1599.421432844113,0.0,671.7570017945275,0.0232705908392139,0.018999999999991246,4.743157211594962
83,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7993407614708482,7920.000000000001,1589.2211691508828,0.0,667.4728910433707,0.0232705908392139,0.018999999999991246,4.7531926225416345
84,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.8006104362693485,7920.000000000001,1579.1653447467606,0.0,663.2494447936394,0.0232705908392139,0.018999999999991246,4.763085928571549
85,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.8018614545358638,7920.000000000001,1569.257280075959,0.0,659.0880576319028,0.0232705908392139,0.019167000000042123,4.772833862904236
86,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.8030935136854893,7920.000000000001,1559.4993716109248,0.0,654.9897360765884,0.0232705908392139,0.019082999999975314,4.7824340677981185
87,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.8043060386639311,7920.000000000001,1549.8961737816653,0.0,650.9563929882994,0.0232705908392139,0.01754100000006531,4.791882062430137
88,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.8054987780198637,7920.000000000001,1540.4496780826794,0.0,646.9888647947254,0.0232705908392139,0.017334000000035488,4.8011758874915635
89,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.806671263002869,7920.000000000001,1531.1635970172783,0.0,643.0887107472569,0.0232705908392139,0.01816700000012439,4.810311890479141
90,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.8078232389101103,7920.000000000001,1522.0399478319268,0.0,639.2567780894093,0.0232705908392139,0.018999999999991246,4.819288086748365
91,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9004922065681882,7920.000000000001,788.1017239799494,0.0,331.0027240715787,0.0232705908392139,0.024166999999852834,5.541364682740108
92,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9016477278180091,7920.000000000001,778.9499956813679,0.0,327.15899818617453,0.0232705908392139,0.020082999999893048,5.550368504318713
93,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9027806329077919,7920.000000000001,769.9773873702889,0.0,323.3905026955213,0.0232705908392139,0.023290999999980855,5.5591961007782995
94,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.903890491425237,7920.000000000001,761.1873079121224,0.0,319.6986693230914,0.0232705908392139,0.019583000000045203,5.567844118346232
95,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9049770430655535,7920.000000000001,752.5818189208167,0.0,316.084363946743,0.0232705908392139,0.019540999999900777,5.5763105287275785
96,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9060398575655881,7920.000000000001,744.164328080542,0.0,312.5490177938276,0.0232705908392139,0.019709000000034393,5.584591979311848
97,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9070786749245912,7920.000000000001,735.9368945972383,0.0,309.09349573084006,0.0232705908392139,0.019583000000045203,5.5926864441732
98,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9080930084797743,7920.000000000001,727.9033728401882,0.0,305.71941659287904,0.0232705908392139,0.019624999999967585,5.600590131235187
99,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9090826556181426,7920.000000000001,720.0653675043104,0.0,302.42745435181035,0.0232705908392139,0.01925000000002619,5.608301461737353
100,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.910047186783487,7920.000000000001,712.4262806747838,0.0,299.2190378834092,0.0232705908392139,0.017291000000030365,5.615817088577716
101,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9109864570446291,7920.000000000001,704.9872602065379,0.0,296.09464928674595,0.0232705908392139,0.017208000000046297,5.6231358824525355
102,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9118998668420772,7920.000000000001,697.7530546107482,0.0,293.05628293651426,0.0232705908392139,0.017124999999840185,5.630253171594251
103,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9127874998201122,7920.000000000001,690.7230014247116,0.0,290.10366059837884,0.0232705908392139,0.017209000000129038,5.6371696077591
104,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.9136487001057887,7920.000000000001,683.9022951621537,0.0,287.23896396810454,0.0232705908392139,0.017332999999952747,5.643880080385091
